Date,Open,High,Low,Close,Adj Close,Volume
2021-12-01,75.370804,75.636223,72.552696,72.599533,72.007721,11089745
2021-12-02,73.536301,74.769714,72.451210,74.340363,73.734352,7807183
2021-12-03,74.262299,74.434036,71.608116,72.419983,71.829636,10354067
2021-12-06,73.263077,75.636223,72.786888,74.949257,74.338295,8556952
2021-12-07,75.409836,76.760345,75.175644,76.151443,75.530678,6467769
2021-12-08,76.151443,77.236534,75.706482,76.721313,76.095886,6093461
2021-12-09,76.323189,76.651054,75.722092,76.370026,75.747482,5209443
2021-12-10,76.572990,76.939888,75.292740,75.683060,75.066109,5477940
2021-12-13,74.918030,75.253708,72.459015,72.701012,72.108368,9451987
2021-12-14,72.404373,73.427010,71.600311,71.904762,71.318611,9301085
2021-12-15,71.990631,72.138954,70.398125,71.881340,71.295380,9856655
2021-12-16,72.224823,73.645592,71.975021,72.232628,71.643814,9130199
2021-12-17,72.170181,72.654175,70.343483,71.389542,70.807579,11612265
2021-12-20,70.257614,70.335678,68.829041,70.241997,69.730400,7702909
2021-12-21,70.819672,73.122559,70.819672,72.646370,72.117264,9758274
2021-12-22,72.537079,73.153786,71.943794,72.654175,72.125015,5974456
2021-12-23,72.833725,73.801720,72.833725,73.380173,72.845711,4977326
2021-12-27,73.091331,73.903198,72.950821,73.864166,73.326195,4392421
2021-12-28,73.715843,75.003906,73.567528,74.395004,73.853157,5190484
2021-12-29,74.160812,74.535522,73.723656,73.996880,73.457939,4471331
2021-12-30,73.895393,74.925842,73.793915,73.926620,73.388184,4187589
2021-12-31,73.770493,74.137390,73.302109,73.747070,73.209938,4862292
2022-01-03,74.332550,76.065575,73.965652,75.128807,74.581612,5917964
2022-01-04,77.111633,78.103043,76.572990,77.572212,77.007233,9766472
2022-01-05,77.853241,79.461357,77.509758,77.572212,77.007233,7551111
2022-01-06,78.415298,78.907104,77.611244,78.024979,77.456703,5478837
2022-01-07,77.907883,79.812645,77.884468,79.156906,78.580383,8004072
2022-01-10,79.406715,79.625290,77.236534,77.611244,77.045982,7389705
2022-01-11,78.290398,79.914131,78.040596,79.461357,78.882607,7268266
2022-01-12,79.180328,80.109291,79.141296,79.812645,79.231354,5839439
2022-01-13,79.851677,80.913345,79.469162,79.984390,79.401848,5613983
2022-01-14,79.359879,80.616707,78.774399,80.530838,79.944305,5611164
2022-01-18,80.062454,80.975800,79.750198,80.320061,79.735062,10773979
2022-01-19,80.163933,80.398125,78.430916,78.548012,77.975922,7300419
2022-01-20,78.243561,79.461357,76.479317,76.697891,76.139282,7219076
2022-01-21,76.268539,76.775955,74.832161,75.175644,74.628113,10347149
2022-01-24,73.840752,76.065575,72.045280,75.651833,75.100830,12647697
2022-01-25,71.131927,72.099922,68.930527,71.124123,70.606102,26839512
2022-01-26,71.436378,71.748634,68.735359,69.726776,69.218956,13626253
2022-01-27,70.257614,71.639343,68.750977,70.179550,69.668411,9997693
2022-01-28,69.711166,71.943794,69.359879,71.896957,71.373322,8299087
2022-01-31,71.514442,73.817329,71.061668,73.754883,73.217697,8969050
2022-02-01,74.160812,76.830605,73.965652,76.463699,75.906799,10439125
2022-02-02,76.245117,76.955505,75.066353,76.533958,75.976547,7124153
2022-02-03,75.839188,77.408272,75.370804,76.752541,76.193520,7959237
2022-02-04,76.268539,78.103043,76.221703,77.291176,76.728241,8203012
2022-02-07,77.572212,78.524590,76.893051,77.985947,77.417953,5618082
2022-02-08,78.048401,78.454330,76.994537,77.525368,76.960732,6607910
2022-02-09,78.259171,78.430916,77.377052,77.478531,76.914238,8485600
2022-02-10,76.807182,78.594849,76.502731,77.119438,76.557755,7062025
2022-02-11,77.298988,78.243561,75.074158,75.589386,75.038849,9550496
2022-02-14,75.495705,76.034348,74.597969,75.409836,74.860603,8916785
2022-02-15,76.494926,79.141296,76.463699,78.782204,78.208405,8572964
2022-02-16,78.134270,79.555038,77.978142,79.164719,78.588135,6265499
2022-02-17,78.337234,78.399689,76.409058,76.861824,76.302010,4971561
2022-02-18,76.830605,77.259956,71.756439,72.357536,71.830544,20040092
2022-02-22,72.318504,74.332550,72.107727,73.497269,72.961967,9856142
2022-02-23,73.216240,74.051521,72.060890,72.326309,71.799545,9449297
2022-02-24,70.718185,72.669792,68.462135,72.240440,71.714294,14593664
2022-02-25,72.919594,76.049957,72.646370,75.230286,74.682365,8931773
2022-02-28,73.973457,74.800934,73.481651,74.558937,74.015900,8094767
2022-03-01,74.129585,74.988289,71.717407,72.076500,71.551544,8624333
